impl,mode,mix,dist,threads,ops,bucket_count,read_ratio,p_hot,time_s,throughput_mops,speedup,seq_baseline_s
Fine,strong,80/20,uniform,16,2000000,1048576,0.80,0.00,0.099191,20.163,0.560,0.055521
Fine,strong,80/20,uniform,32,2000000,1048576,0.80,0.00,0.095572,20.927,0.581,0.055521
Fine,strong,80/20,uniform,48,2000000,1048576,0.80,0.00,0.094305,21.208,0.589,0.055521
Fine,strong,80/20,skew,16,2000000,1048576,0.80,0.70,0.279487,7.156,0.358,0.100173
Fine,strong,80/20,skew,32,2000000,1048576,0.80,0.70,0.270427,7.396,0.370,0.100173
Fine,strong,80/20,skew,48,2000000,1048576,0.80,0.70,0.264961,7.548,0.378,0.100173
Fine,strong,80/20,skew,16,2000000,1048576,0.80,0.90,0.267353,7.481,0.360,0.096196
Fine,strong,80/20,skew,32,2000000,1048576,0.80,0.90,0.257603,7.764,0.373,0.096196
Fine,strong,80/20,skew,48,2000000,1048576,0.80,0.90,0.254940,7.845,0.377,0.096196
Fine,strong,80/20,skew,16,2000000,1048576,0.80,0.99,0.263183,7.599,0.359,0.094612
Fine,strong,80/20,skew,32,2000000,1048576,0.80,0.99,0.252880,7.909,0.374,0.094612
Fine,strong,80/20,skew,48,2000000,1048576,0.80,0.99,0.250331,7.989,0.378,0.094612
Fine,strong,50/50,uniform,16,2000000,16384,0.50,0.00,0.485633,4.118,5.876,2.853709
Fine,strong,50/50,uniform,32,2000000,16384,0.50,0.00,0.327675,6.104,8.709,2.853709
Fine,strong,50/50,uniform,48,2000000,16384,0.50,0.00,0.285102,7.015,10.009,2.853709
Fine,strong,50/50,skew,16,2000000,16384,0.50,0.70,0.581607,3.439,5.312,3.089420
Fine,strong,50/50,skew,32,2000000,16384,0.50,0.70,0.496055,4.032,6.228,3.089420
Fine,strong,50/50,skew,48,2000000,16384,0.50,0.70,0.430160,4.649,7.182,3.089420
Fine,strong,50/50,skew,16,2000000,16384,0.50,0.90,0.585874,3.414,5.271,3.087972
Fine,strong,50/50,skew,32,2000000,16384,0.50,0.90,0.475862,4.203,6.489,3.087972
Fine,strong,50/50,skew,48,2000000,16384,0.50,0.90,0.404415,4.945,7.636,3.087972
Fine,strong,50/50,skew,16,2000000,16384,0.50,0.99,0.558887,3.579,5.514,3.081558
Fine,strong,50/50,skew,32,2000000,16384,0.50,0.99,0.470912,4.247,6.544,3.081558
Fine,strong,50/50,skew,48,2000000,16384,0.50,0.99,0.401717,4.979,7.671,3.081558
Fine,strong,50/50,uniform,16,2000000,65536,0.50,0.00,0.219797,9.099,2.782,0.611571
Fine,strong,50/50,uniform,32,2000000,65536,0.50,0.00,0.214585,9.320,2.850,0.611571
Fine,strong,50/50,uniform,48,2000000,65536,0.50,0.00,0.202991,9.853,3.013,0.611571
Fine,strong,50/50,skew,16,2000000,65536,0.50,0.70,0.334209,5.984,1.801,0.601816
Fine,strong,50/50,skew,32,2000000,65536,0.50,0.70,0.316016,6.329,1.904,0.601816
