impl,mode,mix,dist,threads,ops,bucket_count,read_ratio,p_hot,time_s,throughput_mops,speedup,seq_baseline_s
Lock-Free,strong,50/50,skew,2,2000000,65536,0.50,0.70,0.915650,2.184,0.622,0.569933
Lock-Free,strong,50/50,skew,4,2000000,65536,0.50,0.70,0.610116,3.278,0.934,0.569933
Lock-Free,strong,50/50,skew,8,2000000,65536,0.50,0.70,0.395716,5.054,1.440,0.569933
Lock-Free,strong,50/50,skew,16,2000000,65536,0.50,0.70,0.346696,5.769,1.644,0.569933
Lock-Free,strong,50/50,skew,1,2000000,65536,0.50,0.90,1.654396,1.209,0.343,0.567163
Lock-Free,strong,50/50,skew,2,2000000,65536,0.50,0.90,0.944164,2.118,0.601,0.567163
Lock-Free,strong,50/50,skew,4,2000000,65536,0.50,0.90,0.614332,3.256,0.923,0.567163
Lock-Free,strong,50/50,skew,8,2000000,65536,0.50,0.90,0.396076,5.050,1.432,0.567163
Lock-Free,strong,50/50,skew,16,2000000,65536,0.50,0.90,0.341425,5.858,1.661,0.567163
Lock-Free,strong,50/50,skew,1,2000000,65536,0.50,0.99,1.686361,1.186,0.335,0.564251
Lock-Free,strong,50/50,skew,2,2000000,65536,0.50,0.99,0.956985,2.090,0.590,0.564251
Lock-Free,strong,50/50,skew,4,2000000,65536,0.50,0.99,0.596339,3.354,0.946,0.564251
Lock-Free,strong,50/50,skew,8,2000000,65536,0.50,0.99,0.393391,5.084,1.434,0.564251
Lock-Free,strong,50/50,skew,16,2000000,65536,0.50,0.99,0.340058,5.881,1.659,0.564251
Lock-Free,strong,50/50,uniform,1,2000000,262144,0.50,0.00,0.237965,8.405,0.660,0.157175
Lock-Free,strong,50/50,uniform,2,2000000,262144,0.50,0.00,0.283362,7.058,0.555,0.157175
Lock-Free,strong,50/50,uniform,4,2000000,262144,0.50,0.00,0.219364,9.117,0.717,0.157175
Lock-Free,strong,50/50,uniform,8,2000000,262144,0.50,0.00,0.214815,9.310,0.732,0.157175
Lock-Free,strong,50/50,uniform,16,2000000,262144,0.50,0.00,0.202721,9.866,0.775,0.157175
Lock-Free,strong,50/50,skew,1,2000000,262144,0.50,0.70,0.468924,4.265,0.442,0.207257
Lock-Free,strong,50/50,skew,2,2000000,262144,0.50,0.70,0.330554,6.050,0.627,0.207257
Lock-Free,strong,50/50,skew,4,2000000,262144,0.50,0.70,0.322039,6.210,0.644,0.207257
Lock-Free,strong,50/50,skew,8,2000000,262144,0.50,0.70,0.353273,5.661,0.587,0.207257
Lock-Free,strong,50/50,skew,16,2000000,262144,0.50,0.70,0.318283,6.284,0.651,0.207257
Lock-Free,strong,50/50,skew,1,2000000,262144,0.50,0.90,0.467477,4.278,0.433,0.202369
Lock-Free,strong,50/50,skew,2,2000000,262144,0.50,0.90,0.329375,6.072,0.614,0.202369
Lock-Free,strong,50/50,skew,4,2000000,262144,0.50,0.90,0.314592,6.357,0.643,0.202369
Lock-Free,strong,50/50,skew,8,2000000,262144,0.50,0.90,0.343346,5.825,0.589,0.202369
Lock-Free,strong,50/50,skew,16,2000000,262144,0.50,0.90,0.306804,6.519,0.660,0.202369
Lock-Free,strong,50/50,skew,1,2000000,262144,0.50,0.99,0.465449,4.297,0.432,0.201149
Lock-Free,strong,50/50,skew,2,2000000,262144,0.50,0.99,0.329927,6.062,0.610,0.201149
Lock-Free,strong,50/50,skew,4,2000000,262144,0.50,0.99,0.316019,6.329,0.637,0.201149
Lock-Free,strong,50/50,skew,8,2000000,262144,0.50,0.99,0.341805,5.851,0.588,0.201149
Lock-Free,strong,50/50,skew,16,2000000,262144,0.50,0.99,0.300612,6.653,0.669,0.201149
Lock-Free,strong,50/50,uniform,1,2000000,1048576,0.50,0.00,0.120984,16.531,0.803,0.097193
Lock-Free,strong,50/50,uniform,2,2000000,1048576,0.50,0.00,0.144557,13.835,0.672,0.097193
Lock-Free,strong,50/50,uniform,4,2000000,1048576,0.50,0.00,0.161845,12.358,0.601,0.097193
Lock-Free,strong,50/50,uniform,8,2000000,1048576,0.50,0.00,0.188742,10.596,0.515,0.097193
Lock-Free,strong,50/50,uniform,16,2000000,1048576,0.50,0.00,0.183794,10.882,0.529,0.097193
Lock-Free,strong,50/50,skew,1,2000000,1048576,0.50,0.70,0.241712,8.274,0.544,0.131446
Lock-Free,strong,50/50,skew,2,2000000,1048576,0.50,0.70,0.195332,10.239,0.673,0.131446
Lock-Free,strong,50/50,skew,4,2000000,1048576,0.50,0.70,0.257231,7.775,0.511,0.131446
Lock-Free,strong,50/50,skew,8,2000000,1048576,0.50,0.70,0.318616,6.277,0.413,0.131446
Lock-Free,strong,50/50,skew,16,2000000,1048576,0.50,0.70,0.291913,6.851,0.450,0.131446
Lock-Free,strong,50/50,skew,1,2000000,1048576,0.50,0.90,0.214996,9.302,0.592,0.127210
