impl,mode,mix,dist,threads,ops,bucket_count,read_ratio,p_hot,time_s,throughput_mops,speedup,seq_baseline_s
AGH,strong,80/20,uniform,16,2000000,65536,0.80,0.00,0.158329,12.632,1.978,0.313117
AGH,strong,80/20,skew,1,2000000,65536,0.80,0.70,0.852143,2.347,0.424,0.361049
AGH,strong,80/20,skew,2,2000000,65536,0.80,0.70,0.487633,4.101,0.740,0.361049
AGH,strong,80/20,skew,4,2000000,65536,0.80,0.70,0.362200,5.522,0.997,0.361049
AGH,strong,80/20,skew,8,2000000,65536,0.80,0.70,0.332062,6.023,1.087,0.361049
AGH,strong,80/20,skew,16,2000000,65536,0.80,0.70,0.307053,6.514,1.176,0.361049
AGH,strong,80/20,skew,1,2000000,65536,0.80,0.90,0.718188,2.785,0.494,0.354740
AGH,strong,80/20,skew,2,2000000,65536,0.80,0.90,0.424796,4.708,0.835,0.354740
AGH,strong,80/20,skew,4,2000000,65536,0.80,0.90,0.340869,5.867,1.041,0.354740
AGH,strong,80/20,skew,8,2000000,65536,0.80,0.90,0.327046,6.115,1.085,0.354740
AGH,strong,80/20,skew,16,2000000,65536,0.80,0.90,0.295921,6.759,1.199,0.354740
AGH,strong,80/20,skew,1,2000000,65536,0.80,0.99,0.661374,3.024,0.533,0.352812
AGH,strong,80/20,skew,2,2000000,65536,0.80,0.99,0.395682,5.055,0.892,0.352812
AGH,strong,80/20,skew,4,2000000,65536,0.80,0.99,0.338164,5.914,1.043,0.352812
AGH,strong,80/20,skew,8,2000000,65536,0.80,0.99,0.328129,6.095,1.075,0.352812
AGH,strong,80/20,skew,16,2000000,65536,0.80,0.99,0.292624,6.835,1.206,0.352812
AGH,strong,80/20,uniform,1,2000000,262144,0.80,0.00,0.319708,6.256,0.322,0.102796
AGH,strong,80/20,uniform,2,2000000,262144,0.80,0.00,0.275604,7.257,0.373,0.102796
AGH,strong,80/20,uniform,4,2000000,262144,0.80,0.00,0.218862,9.138,0.470,0.102796
AGH,strong,80/20,uniform,8,2000000,262144,0.80,0.00,0.137484,14.547,0.748,0.102796
AGH,strong,80/20,uniform,16,2000000,262144,0.80,0.00,0.115605,17.300,0.889,0.102796
AGH,strong,80/20,skew,1,2000000,262144,0.80,0.70,0.464432,4.306,0.323,0.150162
AGH,strong,80/20,skew,2,2000000,262144,0.80,0.70,0.274982,7.273,0.546,0.150162
AGH,strong,80/20,skew,4,2000000,262144,0.80,0.70,0.268226,7.456,0.560,0.150162
AGH,strong,80/20,skew,8,2000000,262144,0.80,0.70,0.307635,6.501,0.488,0.150162
AGH,strong,80/20,skew,16,2000000,262144,0.80,0.70,0.284158,7.038,0.528,0.150162
AGH,strong,80/20,skew,1,2000000,262144,0.80,0.90,0.415844,4.809,0.355,0.147443
AGH,strong,80/20,skew,2,2000000,262144,0.80,0.90,0.249040,8.031,0.592,0.147443
AGH,strong,80/20,skew,4,2000000,262144,0.80,0.90,0.253319,7.895,0.582,0.147443
AGH,strong,80/20,skew,8,2000000,262144,0.80,0.90,0.296223,6.752,0.498,0.147443
AGH,strong,80/20,skew,16,2000000,262144,0.80,0.90,0.271792,7.359,0.542,0.147443
AGH,strong,80/20,skew,1,2000000,262144,0.80,0.99,0.391299,5.111,0.374,0.146180
AGH,strong,80/20,skew,2,2000000,262144,0.80,0.99,0.234622,8.524,0.623,0.146180
AGH,strong,80/20,skew,4,2000000,262144,0.80,0.99,0.248578,8.046,0.588,0.146180
AGH,strong,80/20,skew,8,2000000,262144,0.80,0.99,0.290166,6.893,0.504,0.146180
AGH,strong,80/20,skew,16,2000000,262144,0.80,0.99,0.267740,7.470,0.546,0.146180
AGH,strong,80/20,uniform,1,2000000,1048576,0.80,0.00,0.266830,7.495,0.227,0.060625
AGH,strong,80/20,uniform,2,2000000,1048576,0.80,0.00,0.215405,9.285,0.281,0.060625
