impl,mode,mix,dist,threads,ops,bucket_count,read_ratio,p_hot,time_s,throughput_mops,speedup,seq_baseline_s
Coarse,weak,80/20,uniform,16,4000000,1048576,0.80,0.00,8.109374,0.493,0.018,0.149427
Coarse,weak,80/20,skew,1,250000,1048576,0.80,0.70,0.028754,8.694,0.420,0.012076
Coarse,weak,80/20,skew,2,500000,1048576,0.80,0.70,0.068133,7.339,0.356,0.024254
Coarse,weak,80/20,skew,4,1000000,1048576,0.80,0.70,0.594251,1.683,0.081,0.048373
Coarse,weak,80/20,skew,8,2000000,1048576,0.80,0.70,2.722717,0.735,0.037,0.101339
Coarse,weak,80/20,skew,16,4000000,1048576,0.80,0.70,7.099992,0.563,0.033,0.232506
Coarse,weak,80/20,skew,1,250000,1048576,0.80,0.90,0.027141,9.211,0.430,0.011679
Coarse,weak,80/20,skew,2,500000,1048576,0.80,0.90,0.063659,7.854,0.364,0.023192
Coarse,weak,80/20,skew,4,1000000,1048576,0.80,0.90,0.613271,1.631,0.075,0.046041
Coarse,weak,80/20,skew,8,2000000,1048576,0.80,0.90,2.696424,0.742,0.036,0.095753
Coarse,weak,80/20,skew,16,4000000,1048576,0.80,0.90,7.089754,0.564,0.031,0.217578
Coarse,weak,80/20,skew,1,250000,1048576,0.80,0.99,0.025272,9.892,0.449,0.011339
Coarse,weak,80/20,skew,2,500000,1048576,0.80,0.99,0.061292,8.158,0.372,0.022775
Coarse,weak,80/20,skew,4,1000000,1048576,0.80,0.99,0.570708,1.752,0.079,0.045246
Coarse,weak,80/20,skew,8,2000000,1048576,0.80,0.99,2.729542,0.733,0.035,0.095111
Coarse,weak,80/20,skew,16,4000000,1048576,0.80,0.99,7.139917,0.560,0.031,0.222740
Coarse,weak,50/50,uniform,1,250000,16384,0.50,0.00,0.033061,7.562,0.908,0.030004
Coarse,weak,50/50,uniform,2,500000,16384,0.50,0.00,0.275079,1.818,0.400,0.109948
Coarse,weak,50/50,uniform,4,1000000,16384,0.50,0.00,1.837796,0.544,0.376,0.691546
Coarse,weak,50/50,uniform,8,2000000,16384,0.50,0.00,8.129052,0.246,0.388,3.157154
Coarse,weak,50/50,uniform,16,4000000,16384,0.50,0.00,33.768400,0.118,0.398,13.432649
Coarse,weak,50/50,skew,1,250000,16384,0.50,0.70,0.039168,6.383,0.725,0.028382
Coarse,weak,50/50,skew,2,500000,16384,0.50,0.70,0.263746,1.896,0.491,0.129564
Coarse,weak,50/50,skew,4,1000000,16384,0.50,0.70,1.825449,0.548,0.387,0.705682
Coarse,weak,50/50,skew,8,2000000,16384,0.50,0.70,7.525800,0.266,0.402,3.021733
Coarse,weak,50/50,skew,16,4000000,16384,0.50,0.70,31.639937,0.126,0.424,13.405636
Coarse,weak,50/50,skew,1,250000,16384,0.50,0.90,0.037637,6.642,0.746,0.028086
Coarse,weak,50/50,skew,2,500000,16384,0.50,0.90,0.224931,2.223,0.576,0.129529
Coarse,weak,50/50,skew,4,1000000,16384,0.50,0.90,1.520283,0.658,0.464,0.704724
Coarse,weak,50/50,skew,8,2000000,16384,0.50,0.90,7.221655,0.277,0.419,3.023911
Coarse,weak,50/50,skew,16,4000000,16384,0.50,0.90,31.419903,0.127,0.426,13.385551
Coarse,weak,50/50,skew,1,250000,16384,0.50,0.99,0.036123,6.921,0.753,0.027212
Coarse,weak,50/50,skew,2,500000,16384,0.50,0.99,0.217681,2.297,0.587,0.127870
Coarse,weak,50/50,skew,4,1000000,16384,0.50,0.99,1.441454,0.694,0.487,0.702627
Coarse,weak,50/50,skew,8,2000000,16384,0.50,0.99,6.349575,0.315,0.476,3.020558
Coarse,weak,50/50,skew,16,4000000,16384,0.50,0.99,27.949945,0.143,0.476,13.293358
Coarse,weak,50/50,uniform,1,250000,65536,0.50,0.00,0.018901,13.227,0.672,0.012700
Coarse,weak,50/50,uniform,2,500000,65536,0.50,0.00,0.076606,6.527,0.476,0.036436
Coarse,weak,50/50,uniform,4,1000000,65536,0.50,0.00,0.794069,1.259,0.175,0.138658
Coarse,weak,50/50,uniform,8,2000000,65536,0.50,0.00,3.787745,0.528,0.171,0.647252
Coarse,weak,50/50,uniform,16,4000000,65536,0.50,0.00,13.595468,0.294,0.218,2.966417
Coarse,weak,50/50,skew,1,250000,65536,0.50,0.70,0.025948,9.635,0.709,0.018402
Coarse,weak,50/50,skew,2,500000,65536,0.50,0.70,0.086930,5.752,0.574,0.049889
Coarse,weak,50/50,skew,4,1000000,65536,0.50,0.70,0.753417,1.327,0.227,0.171212
Coarse,weak,50/50,skew,8,2000000,65536,0.50,0.70,3.885991,0.515,0.197,0.764979
Coarse,weak,50/50,skew,16,4000000,65536,0.50,0.70,13.133412,0.305,0.235,3.084704
Coarse,weak,50/50,skew,1,250000,65536,0.50,0.90,0.024729,10.110,0.724,0.017901
Coarse,weak,50/50,skew,2,500000,65536,0.50,0.90,0.083780,5.968,0.592,0.049617
Coarse,weak,50/50,skew,4,1000000,65536,0.50,0.90,0.622481,1.606,0.273,0.170036
