impl,mode,mix,dist,threads,ops,bucket_count,read_ratio,p_hot,time_s,throughput_mops,speedup,seq_baseline_s
Segment,strong,80/20,skew,16,2000000,65536,0.80,0.90,0.308373,6.486,1.166,0.359421
Segment,strong,80/20,skew,1,2000000,65536,0.80,0.99,0.594451,3.364,0.605,0.359903
Segment,strong,80/20,skew,2,2000000,65536,0.80,0.99,0.392502,5.096,0.917,0.359903
Segment,strong,80/20,skew,4,2000000,65536,0.80,0.99,0.352616,5.672,1.021,0.359903
Segment,strong,80/20,skew,8,2000000,65536,0.80,0.99,0.339500,5.891,1.060,0.359903
Segment,strong,80/20,skew,16,2000000,65536,0.80,0.99,0.303258,6.595,1.187,0.359903
Segment,strong,80/20,uniform,1,2000000,262144,0.80,0.00,0.288634,6.929,0.363,0.104754
Segment,strong,80/20,uniform,2,2000000,262144,0.80,0.00,0.257331,7.772,0.407,0.104754
Segment,strong,80/20,uniform,4,2000000,262144,0.80,0.00,0.206368,9.691,0.508,0.104754
Segment,strong,80/20,uniform,8,2000000,262144,0.80,0.00,0.154506,12.944,0.678,0.104754
Segment,strong,80/20,uniform,16,2000000,262144,0.80,0.00,0.143208,13.966,0.731,0.104754
Segment,strong,80/20,skew,1,2000000,262144,0.80,0.70,0.418855,4.775,0.363,0.152193
Segment,strong,80/20,skew,2,2000000,262144,0.80,0.70,0.258023,7.751,0.590,0.152193
Segment,strong,80/20,skew,4,2000000,262144,0.80,0.70,0.275094,7.270,0.553,0.152193
Segment,strong,80/20,skew,8,2000000,262144,0.80,0.70,0.317228,6.305,0.480,0.152193
Segment,strong,80/20,skew,16,2000000,262144,0.80,0.70,0.291927,6.851,0.521,0.152193
Segment,strong,80/20,skew,1,2000000,262144,0.80,0.90,0.373462,5.355,0.402,0.150232
Segment,strong,80/20,skew,2,2000000,262144,0.80,0.90,0.228838,8.740,0.657,0.150232
Segment,strong,80/20,skew,4,2000000,262144,0.80,0.90,0.257649,7.763,0.583,0.150232
Segment,strong,80/20,skew,8,2000000,262144,0.80,0.90,0.308209,6.489,0.487,0.150232
Segment,strong,80/20,skew,16,2000000,262144,0.80,0.90,0.284436,7.031,0.528,0.150232
Segment,strong,80/20,skew,1,2000000,262144,0.80,0.99,0.352733,5.670,0.413,0.145750
Segment,strong,80/20,skew,2,2000000,262144,0.80,0.99,0.218071,9.171,0.668,0.145750
Segment,strong,80/20,skew,4,2000000,262144,0.80,0.99,0.256482,7.798,0.568,0.145750
Segment,strong,80/20,skew,8,2000000,262144,0.80,0.99,0.300688,6.651,0.485,0.145750
Segment,strong,80/20,skew,16,2000000,262144,0.80,0.99,0.275933,7.248,0.528,0.145750
Segment,strong,80/20,uniform,1,2000000,1048576,0.80,0.00,0.228852,8.739,0.263,0.060258
Segment,strong,80/20,uniform,2,2000000,1048576,0.80,0.00,0.199955,10.002,0.301,0.060258
Segment,strong,80/20,uniform,4,2000000,1048576,0.80,0.00,0.161425,12.390,0.373,0.060258
Segment,strong,80/20,uniform,8,2000000,1048576,0.80,0.00,0.136488,14.653,0.441,0.060258
