impl,mode,mix,dist,threads,ops,bucket_count,read_ratio,p_hot,time_s,throughput_mops,speedup,seq_baseline_s
Segment,weak,80/20,skew,48,12000000,16384,0.80,0.99,7.029484,1.707,7.313,51.405518
Segment,weak,80/20,uniform,16,4000000,65536,0.80,0.00,0.412503,9.697,3.231,1.332642
Segment,weak,80/20,uniform,32,8000000,65536,0.80,0.00,0.958771,8.344,5.683,5.448870
Segment,weak,80/20,uniform,48,12000000,65536,0.80,0.00,1.493614,8.034,8.247,12.318128
Segment,weak,80/20,skew,16,4000000,65536,0.80,0.70,0.744412,5.373,1.921,1.429676
Segment,weak,80/20,skew,32,8000000,65536,0.80,0.70,1.934239,4.136,2.929,5.665803
Segment,weak,80/20,skew,48,12000000,65536,0.80,0.70,3.231915,3.713,3.912,12.643147
Segment,weak,80/20,skew,16,4000000,65536,0.80,0.90,0.740250,5.404,1.924,1.423898
Segment,weak,80/20,skew,32,8000000,65536,0.80,0.90,1.953736,4.095,2.874,5.614544
Segment,weak,80/20,skew,48,12000000,65536,0.80,0.90,3.250794,3.691,3.859,12.544318
Segment,weak,80/20,skew,16,4000000,65536,0.80,0.99,0.735562,5.438,1.926,1.416916
Segment,weak,80/20,skew,32,8000000,65536,0.80,0.99,1.946417,4.110,2.900,5.643900
Segment,weak,80/20,skew,48,12000000,65536,0.80,0.99,3.301282,3.635,3.807,12.567124
Segment,weak,80/20,uniform,16,4000000,262144,0.80,0.00,0.166125,24.078,1.947,0.323503
Segment,weak,80/20,uniform,32,8000000,262144,0.80,0.00,0.337036,23.736,3.581,1.206823
Segment,weak,80/20,uniform,48,12000000,262144,0.80,0.00,0.470783,25.489,6.740,3.172973
Segment,weak,80/20,skew,16,4000000,262144,0.80,0.70,0.563204,7.102,0.747,0.420780
Segment,weak,80/20,skew,32,8000000,262144,0.80,0.70,1.232102,6.493,1.142,1.406637
Segment,weak,80/20,skew,48,12000000,262144,0.80,0.70,1.934352,6.204,1.794,3.470314
Segment,weak,80/20,skew,16,4000000,262144,0.80,0.90,0.558820,7.158,0.735,0.410858
Segment,weak,80/20,skew,32,8000000,262144,0.80,0.90,1.225117,6.530,1.139,1.395172
Segment,weak,80/20,skew,48,12000000,262144,0.80,0.90,1.943326,6.175,1.777,3.453289
Segment,weak,80/20,skew,16,4000000,262144,0.80,0.99,0.558426,7.163,0.729,0.407105
Segment,weak,80/20,skew,32,8000000,262144,0.80,0.99,1.227740,6.516,1.126,1.382278
Segment,weak,80/20,skew,48,12000000,262144,0.80,0.99,1.964368,6.109,1.736,3.410837
Segment,weak,80/20,uniform,16,4000000,1048576,0.80,0.00,0.099938,40.025,1.470,0.146919
Segment,weak,80/20,uniform,32,8000000,1048576,0.80,0.00,0.196783,40.654,2.115,0.416291
