impl,mode,mix,dist,threads,ops,bucket_count,read_ratio,p_hot,time_s,throughput_mops,speedup,seq_baseline_s
Segment,strong,80/20,skew,1,2000000,1048576,0.80,0.90,0.289484,6.909,0.327,0.094680
Segment,strong,80/20,skew,2,2000000,1048576,0.80,0.90,0.191649,10.436,0.494,0.094680
Segment,strong,80/20,skew,4,2000000,1048576,0.80,0.90,0.255534,7.827,0.371,0.094680
Segment,strong,80/20,skew,8,2000000,1048576,0.80,0.90,0.299210,6.684,0.316,0.094680
Segment,strong,80/20,skew,16,2000000,1048576,0.80,0.90,0.274136,7.296,0.345,0.094680
Segment,strong,80/20,skew,1,2000000,1048576,0.80,0.99,0.271565,7.365,0.342,0.093007
Segment,strong,80/20,skew,2,2000000,1048576,0.80,0.99,0.184237,10.856,0.505,0.093007
Segment,strong,80/20,skew,4,2000000,1048576,0.80,0.99,0.251317,7.958,0.370,0.093007
Segment,strong,80/20,skew,8,2000000,1048576,0.80,0.99,0.296786,6.739,0.313,0.093007
Segment,strong,80/20,skew,16,2000000,1048576,0.80,0.99,0.268250,7.456,0.347,0.093007
Segment,strong,50/50,uniform,1,2000000,16384,0.50,0.00,4.008855,0.499,0.730,2.925075
Segment,strong,50/50,uniform,2,2000000,16384,0.50,0.00,2.436421,0.821,1.201,2.925075
Segment,strong,50/50,uniform,4,2000000,16384,0.50,0.00,1.279333,1.563,2.286,2.925075
Segment,strong,50/50,uniform,8,2000000,16384,0.50,0.00,0.761005,2.628,3.844,2.925075
Segment,strong,50/50,uniform,16,2000000,16384,0.50,0.00,0.521288,3.837,5.611,2.925075
Segment,strong,50/50,skew,1,2000000,16384,0.50,0.70,3.877781,0.516,0.836,3.242808
Segment,strong,50/50,skew,2,2000000,16384,0.50,0.70,2.315434,0.864,1.401,3.242808
Segment,strong,50/50,skew,4,2000000,16384,0.50,0.70,1.318282,1.517,2.460,3.242808
Segment,strong,50/50,skew,8,2000000,16384,0.50,0.70,0.852489,2.346,3.804,3.242808
Segment,strong,50/50,skew,16,2000000,16384,0.50,0.70,0.643950,3.106,5.036,3.242808
Segment,strong,50/50,skew,1,2000000,16384,0.50,0.90,3.574677,0.559,0.899,3.214869
Segment,strong,50/50,skew,2,2000000,16384,0.50,0.90,2.167600,0.923,1.483,3.214869
Segment,strong,50/50,skew,4,2000000,16384,0.50,0.90,1.290857,1.549,2.490,3.214869
Segment,strong,50/50,skew,8,2000000,16384,0.50,0.90,0.836580,2.391,3.843,3.214869
Segment,strong,50/50,skew,16,2000000,16384,0.50,0.90,0.640749,3.121,5.017,3.214869
Segment,strong,50/50,skew,1,2000000,16384,0.50,0.99,3.470971,0.576,0.932,3.233532
Segment,strong,50/50,skew,2,2000000,16384,0.50,0.99,2.097980,0.953,1.541,3.233532
Segment,strong,50/50,skew,4,2000000,16384,0.50,0.99,1.262725,1.584,2.561,3.233532
Segment,strong,50/50,skew,8,2000000,16384,0.50,0.99,0.844744,2.368,3.828,3.233532
Segment,strong,50/50,skew,16,2000000,16384,0.50,0.99,0.647853,3.087,4.991,3.233532
Segment,strong,50/50,uniform,1,2000000,65536,0.50,0.00,1.054254,1.897,0.606,0.639194
Segment,strong,50/50,uniform,2,2000000,65536,0.50,0.00,0.740431,2.701,0.863,0.639194
Segment,strong,50/50,uniform,4,2000000,65536,0.50,0.00,0.452206,4.423,1.414,0.639194
Segment,strong,50/50,uniform,8,2000000,65536,0.50,0.00,0.267029,7.490,2.394,0.639194
Segment,strong,50/50,uniform,16,2000000,65536,0.50,0.00,0.184967,10.813,3.456,0.639194
